PersonId,DoBAssigned,Sex
31494,1938-01-01,Male
31495,2000-01-01,Male
31496,1922-01-01,Female
31497,1950-01-01,Male
31498,1983-01-01,Male
31499,1971-01-01,Female
31500,1956-01-01,Female
31501,1964-01-01,Male
31502,1987-01-01,Female
31503,1984-01-01,Female
31504,1956-01-01,Male
31505,1992-01-01,Female
31506,1965-01-01,Female
31507,1943-01-01,Female
31508,1992-01-01,Male
31509,1976-01-01,Female
31510,1990-01-01,Female
31511,1962-01-01,Female
31512,1989-01-01,Male
31513,1992-01-01,Male
31514,1958-01-01,Female
31515,1917-01-01,Male
31516,1920-01-01,Female
31517,1965-01-01,Male
31518,1943-01-01,Male
31519,1976-01-01,Male
31520,1997-01-01,Male
31521,1979-01-01,Male
31522,1924-01-01,Male
31523,1993-01-01,Female
31524,1985-01-01,Male
31525,1965-01-01,Male
31526,1983-01-01,Male
31527,1998-01-01,Female
31528,1939-01-01,Female
31529,1993-01-01,Male
31530,2001-01-01,Male
31531,1970-01-01,Male
31532,1977-01-01,Female
31533,1987-01-01,Female
31534,1965-01-01,Female
31535,1987-01-01,Male
31536,1945-01-01,Female
31537,2000-01-01,Female
31538,1994-01-01,Female
31539,1953-01-01,Male
31540,1942-01-01,Male
31541,1994-01-01,Female
31542,1963-01-01,Male
31543,1997-01-01,Male
31544,1969-01-01,Female
31545,1961-01-01,Male
31546,1974-01-01,Female
31547,1996-01-01,Male
31548,1969-01-01,Female
31549,1967-01-01,Female
31550,1996-01-01,Female
31551,1933-01-01,Male
31552,1972-01-01,Female
31553,1957-01-01,Male
31554,1992-01-01,Female
31555,1953-01-01,Male
31556,1995-01-01,Female
31557,1978-01-01,Female
31558,1974-01-01,Male
31559,1959-01-01,Female
31560,1991-01-01,Male
31561,1995-01-01,Female
31562,1984-01-01,Male
31563,1936-01-01,Male
31564,1997-01-01,Male
31565,1960-01-01,Female
31566,1968-01-01,Male
31567,1963-01-01,Female
31568,1973-01-01,Male
31569,1931-01-01,Female
31570,1979-01-01,Male
31571,1973-01-01,Female
31572,1939-01-01,Male
31573,1989-01-01,Male
31574,1962-01-01,Male
31575,1970-01-01,Male
31576,1999-01-01,Female
31577,2000-01-01,Male
31578,1982-01-01,Female
31579,1962-01-01,Female
31580,1996-01-01,Male
31581,1995-01-01,Female
31582,2000-01-01,Female
31583,1965-01-01,Female
31584,1966-01-01,Female
31585,1970-01-01,Male
31586,1959-01-01,Female
31587,1948-01-01,Male
31588,1982-01-01,Female
31589,1932-01-01,Female
31590,1980-01-01,Female
31591,1962-01-01,Male
31592,1997-01-01,Male
31593,1946-01-01,Male
31594,1969-01-01,Male
31595,1986-01-01,Male
31596,1996-01-01,Female
31597,1998-01-01,Male
31598,1997-01-01,Female
31599,1969-01-01,Male
31600,1934-01-01,Female
31601,1964-01-01,Male
31602,1984-01-01,Male
31603,1989-01-01,Female
31604,1952-01-01,Female
31605,1991-01-01,Male
31606,1933-01-01,Female
31607,1988-01-01,Female
31608,1961-01-01,Female
31609,1970-01-01,Female
31610,1987-01-01,Female
31611,1999-01-01,Male
31612,1964-01-01,Male
31613,1930-01-01,Male
31614,1978-01-01,Female
31615,1989-01-01,Male
31616,1969-01-01,Male
31617,1971-01-01,Female
31618,1967-01-01,Female
31619,1986-01-01,Male
31620,1987-01-01,Male
31621,1960-01-01,Female
31622,1990-01-01,Female
31623,1954-01-01,Female
31624,1963-01-01,Female
31625,1967-01-01,Female
31626,1992-01-01,Female
31627,1966-01-01,Female
31628,1967-01-01,Female
31629,1972-01-01,Female
31630,1956-01-01,Male
31631,1957-01-01,Female
31632,1989-01-01,Male
31633,1985-01-01,Male
31634,1978-01-01,Female
31635,1991-01-01,Female
31636,1966-01-01,Female
31637,1982-01-01,Male
31638,1997-01-01,Male
31639,1981-01-01,Female
31640,1969-01-01,Female
31641,1952-01-01,Male
31642,1975-01-01,Female
31643,1957-01-01,Female
31644,1981-01-01,Female
31645,1985-01-01,Female
31646,1981-01-01,Female
31647,1971-01-01,Female
31648,1987-01-01,Female
31649,1997-01-01,Female
31650,1919-01-01,Female
31651,1990-01-01,Female
31652,1962-01-01,Female
31653,1967-01-01,Male
31654,1942-01-01,Female
31655,1942-01-01,Male
31656,1946-01-01,Female
31657,1973-01-01,Female
31658,1960-01-01,Female
31659,1948-01-01,Female
31660,1967-01-01,Male
31661,1978-01-01,Male
31662,1996-01-01,Female
31663,1971-01-01,Female
31664,1998-01-01,Female
31665,1983-01-01,Male
31666,1997-01-01,Male
31667,1948-01-01,Female
31668,1921-01-01,Female
31669,1966-01-01,Female
31670,1983-01-01,Female
31671,1953-01-01,Female
31672,2000-01-01,Male
31673,1977-01-01,Female
31674,1968-01-01,Male
31675,1954-01-01,Male
31676,1996-01-01,Male
31677,1970-01-01,Female
31678,1973-01-01,Female
31679,1991-01-01,Female
31680,1975-01-01,Female
31681,1987-01-01,Female
31682,1975-01-01,Male
31683,1993-01-01,Male
31684,1994-01-01,Male
31685,1931-01-01,Male
31686,1981-01-01,Female
31687,1919-01-01,Female
31688,1978-01-01,Female
31689,1947-01-01,Female
31690,1959-01-01,Male
31691,1993-01-01,Male
31692,1996-01-01,Male
31693,1974-01-01,Female
31694,1962-01-01,Female
31695,1981-01-01,Female
31696,1946-01-01,Female
31697,1963-01-01,Female
31698,1990-01-01,Female
31699,1936-01-01,Female
31700,1971-01-01,Female
31701,1951-01-01,Male
31702,1952-01-01,Male
31703,1987-01-01,Male
31704,1989-01-01,Male
31705,1996-01-01,Female
31706,1971-01-01,Male
31707,1962-01-01,Male
31708,1964-01-01,Female
31709,1979-01-01,Female
31710,1962-01-01,Female
31711,1974-01-01,Female
31712,1980-01-01,Male
31713,1937-01-01,Female
31714,1968-01-01,Male
31715,1963-01-01,Female
31716,2001-01-01,Male
31717,1963-01-01,Female
31718,1973-01-01,Female
31719,1968-01-01,Female
31720,1973-01-01,Female
31721,1940-01-01,Male
31722,1968-01-01,Male
31723,2001-01-01,Male
31724,1994-01-01,Male
31725,1996-01-01,Male
31726,1980-01-01,Male
31727,1991-01-01,Male
31728,1925-01-01,Female
31729,1972-01-01,Male
31730,1983-01-01,Male
31731,1968-01-01,Male
31732,1995-01-01,Female
31733,1986-01-01,Female
31734,1995-01-01,Male
31735,1991-01-01,Male
31736,1967-01-01,Female
31737,1985-01-01,Male
31738,1950-01-01,Male
31739,1919-01-01,Male
31740,1978-01-01,Female
31741,1971-01-01,Female
31742,1996-01-01,Female
31743,1988-01-01,Female
31744,1997-01-01,Male
31745,1999-01-01,Female
31746,1994-01-01,Male
31747,1974-01-01,Female
31748,1964-01-01,Female
31749,1960-01-01,Female
31750,1977-01-01,Female
31751,2000-01-01,Male
31752,1992-01-01,Male
31753,1944-01-01,Male
31754,1993-01-01,Male
31755,1886-01-01,Female
31756,1919-01-01,Female
31757,1966-01-01,Male
31758,1965-01-01,Female
31759,1996-01-01,Female
31760,1978-01-01,Female
31761,1992-01-01,Male
31762,1976-01-01,Female
31763,1981-01-01,Male
31764,1995-01-01,Male
31765,1947-01-01,Female
31766,1964-01-01,Male
31767,1981-01-01,Female
31768,1970-01-01,Female
31769,1914-01-01,Female
31770,1984-01-01,Female
31771,1981-01-01,Female
31772,1993-01-01,Female
31773,1949-01-01,Male
31774,1982-01-01,Female
31775,1990-01-01,Male
31776,1967-01-01,Male
31777,1961-01-01,Male
31778,1961-01-01,Female
31779,1924-01-01,Male
31780,1948-01-01,Female
31781,1962-01-01,Female
31782,1993-01-01,Male
31783,1993-01-01,Female
31784,1997-01-01,Male
31785,1989-01-01,Male
31786,1993-01-01,Female
31787,1999-01-01,Male
31788,1983-01-01,Female
31789,1963-01-01,Male
31790,1970-01-01,Female
31791,1965-01-01,Male
31792,1978-01-01,Male
31793,1942-01-01,Female
31794,1965-01-01,Female
31795,1995-01-01,Female
31796,1985-01-01,Female
31797,1973-01-01,Female
31798,1977-01-01,Female
31799,1991-01-01,Male
31800,1950-01-01,Female
31801,1976-01-01,Female
31802,1999-01-01,Female
31803,1993-01-01,Female
31804,1978-01-01,Female
31805,1995-01-01,Female
31806,1999-01-01,Male
31807,1926-01-01,0
31808,1999-01-01,Male
31809,1999-01-01,Male
31810,1961-01-01,Female
31811,1976-01-01,Female
31812,1985-01-01,Male
31813,1983-01-01,Female
31814,1997-01-01,Male
31815,1977-01-01,Female
31816,1983-01-01,Female
31817,1996-01-01,Male
31818,1994-01-01,Female
31819,1973-01-01,Male
31820,1997-01-01,Male
31821,1987-01-01,Female
31822,1986-01-01,Female
31823,1992-01-01,Female
31824,1965-01-01,Female
31825,1979-01-01,Female
31826,1996-01-01,Male
31827,1976-01-01,Female
31828,1976-01-01,Male
31829,1964-01-01,Female
31830,1946-01-01,Female
31831,1999-01-01,Female
31832,1990-01-01,Male
31833,1983-01-01,Female
31834,1991-01-01,Female
31835,1965-01-01,Female
31836,1969-01-01,Female
31837,1976-01-01,Female
31838,1974-01-01,Male
31839,1927-01-01,Male
31840,1975-01-01,Female
31841,1963-01-01,Male
31842,1965-01-01,Female
31843,1988-01-01,Female
31844,2000-01-01,Female
31845,1969-01-01,Male
31846,1952-01-01,Male
31847,1984-01-01,Female
31848,1994-01-01,Male
31849,1977-01-01,Female
31850,1965-01-01,Male
31851,1972-01-01,Female
31852,1955-01-01,Male
31853,1989-01-01,Female
31854,1998-01-01,Female
31855,2002-01-01,Male
31856,1968-01-01,Female
31857,1958-01-01,Male
31858,1999-01-01,Male
31859,1980-01-01,Female
31860,1970-01-01,Male
31861,1979-01-01,Male
31862,1995-01-01,Female
31863,1976-01-01,Female
31864,1977-01-01,Male
31865,1957-01-01,Male
31866,1917-01-01,Female
31867,1974-01-01,Male
31868,1996-01-01,Male
31869,1988-01-01,Female
31870,1966-01-01,Male
31871,1964-01-01,Female
31872,1957-01-01,Female
31873,1973-01-01,Female
31874,1973-01-01,Female
31875,1974-01-01,Female
31876,1993-01-01,Female
31877,1975-01-01,Female
31878,1964-01-01,Male
31879,1969-01-01,Female
31880,1907-01-01,Female
31881,1957-01-01,Male
31882,1977-01-01,Male
31883,1975-01-01,Male
31884,1954-01-01,Female
31885,1990-01-01,Female
31886,1955-01-01,Male
31887,1996-01-01,Female
31888,1982-01-01,Male
31889,1970-01-01,Female
31890,1983-01-01,Male
31891,1910-01-01,Female
31892,1974-01-01,Male
31893,1993-01-01,Female
31894,1932-01-01,Male
31895,1961-01-01,Male
31896,1974-01-01,Male
31897,1980-01-01,Female
31898,1972-01-01,Female
31899,1953-01-01,Female
31900,1989-01-01,Female
31901,1968-01-01,Female
31902,1964-01-01,Male
31903,1962-01-01,Female
31904,1979-01-01,Male
31905,1975-01-01,Male
31906,1968-01-01,Male
31907,1972-01-01,Male
31908,1977-01-01,Female
31909,1979-01-01,Male
31910,1980-01-01,Female
31911,1981-01-01,Female
31912,1973-01-01,Male
31913,1983-01-01,Female
31914,1993-01-01,Male
31915,1910-01-01,Male
31916,1996-01-01,Male
31917,2000-01-01,Male
31918,1954-01-01,Male
31919,1956-01-01,Male
31920,1956-01-01,Male
31921,1977-01-01,Female
31922,1997-01-01,Male
31923,1993-01-01,Male
31924,1995-01-01,Male
31925,1958-01-01,Male
31926,1943-01-01,Male
31927,1942-01-01,Female
31928,1990-01-01,Male
31929,1979-01-01,Male
31930,1961-01-01,Female
31931,1980-01-01,Female
31932,1974-01-01,Female
31933,1997-01-01,Female
31934,1970-01-01,Male
31935,1975-01-01,Male
31936,1982-01-01,Male
31937,1985-01-01,Female
31938,1995-01-01,Male
31939,1995-01-01,Female
31940,1976-01-01,Female
31941,1984-01-01,Female
31942,1973-01-01,Male
31943,1969-01-01,Male
31944,1957-01-01,Female
31945,1953-01-01,Male
31946,1966-01-01,Female
31947,1960-01-01,Female
31948,2001-01-01,Female
31949,1997-01-01,Female
31950,1943-01-01,Male
31951,1966-01-01,Female
31952,1962-01-01,Female
31953,1989-01-01,Male
31954,2001-01-01,Male
31955,1995-01-01,Male
31956,1987-01-01,Male
31957,1959-01-01,Female
31958,1950-01-01,Male
31959,1977-01-01,Male
31960,1982-01-01,Male
31961,1964-01-01,Male
31962,1958-01-01,Male
31963,1988-01-01,Male
31964,1990-01-01,Female
31965,1976-01-01,Female
31966,1970-01-01,Female
31967,1968-01-01,Female
31968,1920-01-01,Female
31969,1900-01-01,Male
31970,1986-01-01,Female
31971,1975-01-01,Male
31972,1969-01-01,Male
31973,1979-01-01,Female
31974,1976-01-01,Male
31975,1965-01-01,Female
31976,1972-01-01,Female
31977,1965-01-01,Female
31978,1997-01-01,Female
31979,1991-01-01,Female
31980,1998-01-01,Male
31981,1960-01-01,Male
31982,1961-01-01,Female
31983,1976-01-01,Male
31984,1973-01-01,Male
31985,1997-01-01,Male
31986,1998-01-01,Female
31987,1983-01-01,Male
31988,1962-01-01,Female
31989,1970-01-01,Male
31990,1973-01-01,Female
31991,1977-01-01,Female
31992,1969-01-01,Female
31993,1986-01-01,Female
31994,1995-01-01,Female
31995,1969-01-01,Male
31996,1933-01-01,Male
31997,2000-01-01,Male
31998,1975-01-01,Female
31999,1997-01-01,Male
32000,1949-01-01,Female
32001,1983-01-01,Female
32002,1967-01-01,Female
32003,1957-01-01,Male
32004,1991-01-01,Male
32005,1971-01-01,Female
32006,1969-01-01,Male
32007,1960-01-01,Female
32008,1987-01-01,Female
32009,1983-01-01,Male
32010,1992-01-01,Female
32011,2000-01-01,Male
32012,1942-01-01,Female
32013,1972-01-01,Male
32014,1972-01-01,Female
32015,1971-01-01,Male
32016,1977-01-01,Female
32017,1981-01-01,Male
32018,1972-01-01,Male
32019,1945-01-01,Female
32020,1995-01-01,Female
32021,1984-01-01,Male
32022,1986-01-01,Female
32023,1994-01-01,Female
32024,1969-01-01,Male
32025,1998-01-01,Female
32026,1983-01-01,Female
32027,1994-01-01,Male
32028,1959-01-01,Female
32029,1979-01-01,Female
32030,1961-01-01,Female
32031,1999-01-01,Female
32032,1971-01-01,Male
32033,1970-01-01,Female
32034,1980-01-01,Female
32035,1935-01-01,Male
32036,1973-01-01,Female
32037,1972-01-01,Female
32038,1983-01-01,Female
32039,1984-01-01,Female
32040,1994-01-01,Male
32041,1999-01-01,Male
32042,1980-01-01,Female
32043,2001-01-01,Female
32044,1984-01-01,Female
32045,1974-01-01,Female
32046,1946-01-01,Male
32047,1996-01-01,Male
32048,1987-01-01,Female
32049,1947-01-01,Female
32050,1993-01-01,Female
32051,1977-01-01,Male
32052,1940-01-01,Male
32053,1979-01-01,Male
32054,1991-01-01,Female
32055,1996-01-01,Female
32056,1982-01-01,Female
32057,1997-01-01,Female
32058,1932-01-01,Female
32059,1967-01-01,Male
32060,1977-01-01,Female
32061,1941-01-01,Female
32062,1950-01-01,Female
32063,1977-01-01,Female
32064,1958-01-01,Male
32065,1960-01-01,Male
32066,1995-01-01,Male
32067,1987-01-01,Male
32068,1962-01-01,Male
32069,1961-01-01,Female
32070,1976-01-01,Female
32071,1992-01-01,Female
32072,1976-01-01,Male
32073,1940-01-01,Male
32074,1998-01-01,Female
32075,1969-01-01,Female
32076,1946-01-01,Male
32077,1928-01-01,Female
32078,1954-01-01,Female
32079,1962-01-01,Male
32080,1992-01-01,Female
32081,1998-01-01,Female
32082,1975-01-01,Female
32083,1981-01-01,Male
32084,1966-01-01,Female
32085,1984-01-01,Female
32086,1968-01-01,Female
32087,1999-01-01,Male
32088,1947-01-01,Male
32089,1989-01-01,Male
32090,1997-01-01,Female
32091,1969-01-01,Female
32092,1994-01-01,Female
32093,2000-01-01,Male
32094,1986-01-01,Female
32095,1994-01-01,Female
32096,1975-01-01,Female
32097,1957-01-01,Female
32098,1965-01-01,Female
32099,1995-01-01,Female
32100,1993-01-01,Male
32101,1938-01-01,Male
32102,1974-01-01,Female
32103,1989-01-01,Female
32104,1974-01-01,Female
32105,1981-01-01,Female
32106,1956-01-01,Female
32107,1973-01-01,Male
32108,1989-01-01,Male
32109,1987-01-01,Male
32110,1979-01-01,Female
32111,1954-01-01,Male
32112,1929-01-01,Female
32113,1997-01-01,Male
32114,1966-01-01,Female
32115,1984-01-01,Female
32116,1937-01-01,Male
32117,1998-01-01,Female
32118,1988-01-01,Female
32119,1948-01-01,Male
32120,1966-01-01,Female
32121,1944-01-01,Male
32122,1992-01-01,Male
32123,1943-01-01,Female
32124,1997-01-01,Female
32125,1969-01-01,Female
32126,1951-01-01,Male
32127,2001-01-01,Female
32128,1934-01-01,Male
32129,1998-01-01,Male
32130,1988-01-01,Male
32131,1927-01-01,Male
32132,1994-01-01,Female
32133,1962-01-01,Male
32134,1957-01-01,Female
32135,1979-01-01,Female
32136,1998-01-01,Male
32137,1944-01-01,Female
32138,1997-01-01,Female
32139,1944-01-01,Female
32140,1989-01-01,Female
32141,1994-01-01,Female
32142,1925-01-01,Female
32143,1998-01-01,Male
32144,1983-01-01,Female
32145,1962-01-01,Female
32146,1975-01-01,Female
32147,1998-01-01,Male
32148,1936-01-01,Male
32149,1987-01-01,Male
32150,1991-01-01,Male
32151,1974-01-01,Female
32152,1971-01-01,Male
32153,1980-01-01,Female
32154,1966-01-01,Male
32155,1967-01-01,Male
32156,1974-01-01,Female
32157,1969-01-01,Female
32158,1996-01-01,Male
32159,1982-01-01,Female
32160,1943-01-01,Male
32161,1986-01-01,Male
32162,1964-01-01,Male
32163,1952-01-01,Female
32164,1963-01-01,Male
32165,1993-01-01,Female
32166,1985-01-01,Male
32167,1935-01-01,Female
32168,1997-01-01,Male
32169,1992-01-01,Female
32170,1977-01-01,Male
32171,1977-01-01,Female
32172,1967-01-01,Male
32173,1952-01-01,Female
32174,1960-01-01,Female
32175,1934-01-01,Female
32176,1972-01-01,Female
32177,1979-01-01,Female
32178,1967-01-01,Male
32179,1980-01-01,Female
32180,1967-01-01,Female
32181,1964-01-01,Female
32182,1955-01-01,Female
32183,1991-01-01,Male
32184,1977-01-01,Male
32185,1953-01-01,Male
32186,1970-01-01,Female
32187,1998-01-01,Male
32188,1989-01-01,Female
32189,1954-01-01,Male
32190,1990-01-01,Male
32191,1924-01-01,Male
32192,1981-01-01,Male
32193,1969-01-01,Female
32194,1968-01-01,Male
32195,1980-01-01,Female
32196,1997-01-01,Female
32197,1996-01-01,Female
32198,2000-01-01,Male
32199,1986-01-01,Female
32200,1996-01-01,Male
32201,2000-01-01,Male
32202,1994-01-01,Male
32203,1955-01-01,Female
32204,1991-01-01,Female
32205,1968-01-01,Male
32206,1997-01-01,Female
32207,1975-01-01,Female
32208,1991-01-01,Male
32209,1969-01-01,Male
32210,1974-01-01,Male
32211,1998-01-01,Male
32212,1987-01-01,Male
32213,1978-01-01,Female
32214,1945-01-01,Female
32215,1990-01-01,Male
32216,1966-01-01,Male
32217,1957-01-01,Female
32218,1914-01-01,Female
32219,1950-01-01,Male
32220,1975-01-01,Female
32221,1972-01-01,Female
32222,1947-01-01,Male
32223,1938-01-01,Male
32224,1979-01-01,Male
32225,1996-01-01,Male
32226,1966-01-01,Female
32227,1999-01-01,Male
32228,1957-01-01,Female
32229,1974-01-01,Male
32230,1956-01-01,Female
32231,1956-01-01,Male
32232,1990-01-01,Female
32233,1973-01-01,Male
32234,1956-01-01,Male
32235,1957-01-01,Male
32236,1969-01-01,Male
32237,2001-01-01,Female
32238,1995-01-01,Male
32239,1978-01-01,Female
32240,1993-01-01,Male
32241,1945-01-01,Male
32242,1980-01-01,Female
32243,1960-01-01,Female
32244,1992-01-01,Male
32245,1953-01-01,Male
32246,1991-01-01,Male
32247,1972-01-01,Female
32248,1915-01-01,Male
32249,1998-01-01,Female
32250,1991-01-01,Male
32251,1983-01-01,Female
32252,1966-01-01,Male
32253,1922-01-01,Female
32254,1991-01-01,Female
32255,1954-01-01,Male
32256,1954-01-01,Male
32257,1959-01-01,Male
32258,1980-01-01,Male
32259,1980-01-01,Male
32260,1918-01-01,Female
32261,2000-01-01,Female
32262,1957-01-01,Male
32263,1984-01-01,Male
32264,1994-01-01,Male
32265,1984-01-01,Male
32266,1965-01-01,Female
32267,1948-01-01,Female
32268,1975-01-01,Male
32269,1932-01-01,Female
32270,1966-01-01,Female
32271,1975-01-01,Female
32272,2001-01-01,Male
32273,1990-01-01,Female
32274,1962-01-01,Male
32275,1958-01-01,Female
32276,1925-01-01,Male
32277,1940-01-01,Female
32278,1991-01-01,Female
32279,1964-01-01,Male
32280,1998-01-01,Female
32281,1952-01-01,Female
32282,1943-01-01,Female
32283,1991-01-01,Female
32284,1960-01-01,Male
32285,1972-01-01,Male
32286,1966-01-01,Male
32287,1969-01-01,Female
32288,1915-01-01,Female
32289,1951-01-01,Male
32290,1950-01-01,Female
32291,1990-01-01,Male
32292,1998-01-01,Male
32293,1980-01-01,Female
32294,1954-01-01,Female
32295,1947-01-01,Male
32296,1946-01-01,Female
32297,1974-01-01,Female
32298,1950-01-01,Female
32299,1997-01-01,Female
32300,1982-01-01,Female
32301,1994-01-01,Male
32302,1980-01-01,Male
32303,1977-01-01,Female
32304,1977-01-01,Male
32305,1973-01-01,Female
32306,1969-01-01,Male
32307,1935-01-01,Female
32308,1943-01-01,Male
32309,1979-01-01,Male
32310,1990-01-01,Female
32311,1994-01-01,Male
32312,1944-01-01,Male
32313,1983-01-01,Male
32314,1960-01-01,Female
32315,1984-01-01,Female
32316,1989-01-01,Female
32317,1977-01-01,Female
32318,1961-01-01,Male
32319,1958-01-01,Female
32320,1966-01-01,Male
32321,1930-01-01,Female
32322,1958-01-01,Female
32323,1993-01-01,Male
32324,1999-01-01,Male
32325,1978-01-01,Female
32326,1988-01-01,Male
32327,1967-01-01,Male
32328,1975-01-01,Female
32329,2001-01-01,Female
32330,1993-01-01,Female
32331,1961-01-01,Male
32332,1977-01-01,Female
32333,1964-01-01,Female
32334,2000-01-01,Male
32335,1964-01-01,Male
32336,1978-01-01,Female
32337,1965-01-01,Male
32338,1997-01-01,Male
32339,1999-01-01,Male
32340,1978-01-01,Female
32341,1930-01-01,Female
32342,1994-01-01,Female
32343,1995-01-01,Male
32344,1960-01-01,Male
32345,1994-01-01,Male
32346,1965-01-01,Female
32347,1942-01-01,Female
32348,2001-01-01,Female
32349,1956-01-01,Female
32350,1980-01-01,Female
32351,1959-01-01,Female
32352,1952-01-01,Female
32353,1972-01-01,Female
32354,2000-01-01,Female
32355,1983-01-01,Male
32356,1930-01-01,Female
32357,1990-01-01,Male
32358,1953-01-01,Male
32359,1933-01-01,Female
32360,1940-01-01,Female
32361,1966-01-01,Female
32362,1997-01-01,Female
32363,1912-01-01,Male
32364,1993-01-01,Male
32365,1949-01-01,Male
32366,1972-01-01,Female
